0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
68.0,97.0,118.0,105.0,100.0,32.0,115.0,112.0,97.0,100.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,71.0,David spade,David Spade,1.0,0.0
74.0,101.0,110.0,110.0,105.0,102.0,101.0,114.0,32.0,108.0,97.0,119.0,114.0,101.0,110.0,99.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,146.0,Jennifer lawrence,Jennifer Lawrence,1.0,0.0
84.0,111.0,109.0,32.0,119.0,105.0,108.0,107.0,101.0,110.0,115.0,111.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.9,306.0,Tom wilkenson,Tom Wilkinson,0.929,0.0
74.0,117.0,108.0,105.0,97.0,32.0,114.0,111.0,98.0,101.0,114.0,116.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,176.0,Julia roberts,Julia Roberts,1.0,0.0
68.0,97.0,110.0,110.0,121.0,32.0,71.0,108.0,111.0,118.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,66.0,Danny Glover,Danny Glover,1.0,0.0
82.0,101.0,110.0,101.0,101.0,32.0,114.0,117.0,115.0,115.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,94.0,257.0,Renee russo,Rene Russo,0.94,0.0
83.0,121.0,108.0,118.0,101.0,115.0,116.0,101.0,114.0,32.0,115.0,116.0,97.0,108.0,111.0,110.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,97.5,295.0,Sylvester stalone,Sylvester Stallone,0.975,0.0
82.0,105.0,99.0,104.0,97.0,114.0,100.0,32.0,71.0,117.0,101.0,114.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,99.2,259.0,Richard Guere,Richard Gere,0.992,0.0
79.0,108.0,105.0,118.0,101.0,114.0,32.0,112.0,108.0,97.0,116.0,116.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,239.0,Oliver platt,Oliver Platt,1.0,0.0
76.0,105.0,101.0,118.0,32.0,115.0,99.0,104.0,114.0,105.0,98.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,93.5,201.0,Liev schriber,Liev Schreiber,0.935,0.0
77.0,97.0,116.0,116.0,104.0,101.0,119.0,32.0,98.0,114.0,111.0,100.0,101.0,114.0,105.0,99.0,107.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,217.0,Matthew broderick,Matthew Broderick,1.0,0.0
67.0,104.0,114.0,105.0,115.0,116.0,111.0,112.0,104.0,101.0,114.0,32.0,112.0,108.0,117.0,109.0,109.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,100.0,55.0,Christopher plummer,Christopher Plummer,1.0,0.0
72.0,117.0,103.0,104.0,32.0,106.0,97.0,99.0,107.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,123.0,Hugh jackman,Hugh Jackman,1.0,0.0
74.0,101.0,114.0,101.0,109.0,121.0,32.0,105.0,114.0,111.0,110.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,148.0,Jeremy irons,Jeremy Irons,1.0,0.0
69.0,100.0,32.0,104.0,97.0,114.0,114.0,105.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,83.0,Ed harris,Ed Harris,1.0,0.0
66.0,101.0,97.0,117.0,32.0,98.0,114.0,105.0,100.0,103.0,101.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,23.0,Beau bridges,Beau Bridges,1.0,0.0
72.0,101.0,108.0,101.0,110.0,97.0,32.0,66.0,111.0,110.0,104.0,97.0,109.0,32.0,67.0,97.0,114.0,116.0,101.0,114.0,32.0,32.0,32.0,32.0,100.0,119.0,Helena Bonham Carter,Helena Bonham Carter,1.0,0.0
77.0,105.0,99.0,104.0,101.0,108.0,101.0,32.0,112.0,104.0,105.0,102.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,88.8,226.0,Michele phifer,Michelle Pfeiffer,0.888,0.0
84.0,105.0,109.0,32.0,114.0,111.0,98.0,98.0,105.0,110.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,299.0,Tim robbins,Tim Robbins,1.0,0.0
74.0,117.0,108.0,105.0,97.0,110.0,101.0,32.0,77.0,111.0,111.0,114.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,98.6,177.0,Juliane Moore,Julianne Moore,0.986,0.0
80.0,97.0,117.0,108.0,32.0,82.0,117.0,100.0,100.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,246.0,Paul Rudd,Paul Rudd,1.0,0.0
82.0,97.0,99.0,104.0,101.0,108.0,32.0,77.0,97.0,99.0,65.0,100.0,97.0,109.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.7,254.0,Rachel MacAdams,Rachel McAdams,0.9670000000000001,0.0
68.0,97.0,110.0,110.0,121.0,32.0,100.0,101.0,118.0,105.0,116.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,65.0,Danny devito,Danny DeVito,1.0,0.0
65.0,108.0,102.0,114.0,101.0,100.0,32.0,77.0,111.0,108.0,105.0,110.0,97.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,9.0,Alfred Molina,Alfred Molina,1.0,0.0
80.0,101.0,110.0,101.0,108.0,111.0,112.0,101.0,32.0,67.0,114.0,117.0,122.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,99.8,247.0,Penelope Cruze,Penelope Cruz,0.998,0.0
77.0,105.0,114.0,97.0,110.0,100.0,97.0,32.0,82.0,105.0,99.0,104.0,97.0,114.0,100.0,115.0,111.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,231.0,Miranda Richardson,Miranda Richardson,1.0,0.0
74.0,105.0,109.0,46.0,67.0,97.0,114.0,114.0,101.0,121.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,95.3,154.0,Jim.Carrey,Jim Carrey,0.953,0.0
74.0,111.0,104.0,110.0,32.0,108.0,101.0,103.0,117.0,122.0,97.0,109.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,95.3,164.0,John leguzamo,John Leguizamo,0.953,0.0
74.0,97.0,118.0,105.0,101.0,114.0,32.0,98.0,97.0,114.0,100.0,101.0,109.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,138.0,Javier bardem,Javier Bardem,1.0,0.0
68.0,101.0,109.0,105.0,32.0,109.0,111.0,111.0,114.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,73.0,Demi moore,Demi Moore,1.0,0.0
77.0,97.0,114.0,107.0,46.0,114.0,117.0,102.0,102.0,97.0,108.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.6,210.0,Mark.ruffalo,Mark Ruffalo,0.9259999999999999,0.0
87.0,105.0,108.0,108.0,32.0,115.0,109.0,105.0,116.0,104.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,316.0,Will smith,Will Smith,1.0,0.0
77.0,97.0,108.0,99.0,111.0,108.0,109.0,32.0,109.0,99.0,100.0,111.0,119.0,101.0,108.0,108.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,207.0,Malcolm mcdowell,Malcolm McDowell,1.0,0.0
79.0,114.0,108.0,97.0,110.0,100.0,111.0,32.0,66.0,108.0,111.0,111.0,109.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,99.8,240.0,Orlando Bloome,Orlando Bloom,0.998,0.0
67.0,104.0,97.0,114.0,108.0,105.0,101.0,32.0,115.0,104.0,101.0,101.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,47.0,Charlie sheen,Charlie Sheen,1.0,0.0
77.0,105.0,99.0,107.0,101.0,121.0,32.0,82.0,104.0,111.0,97.0,114.0,107.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.9,227.0,Mickey Rhoarke,Mickey Rourke,0.9690000000000001,0.0
69.0,109.0,105.0,108.0,121.0,32.0,98.0,108.0,117.0,110.0,116.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,93.0,Emily blunt,Emily Blunt,1.0,0.0
75.0,97.0,116.0,104.0,121.0,32.0,98.0,97.0,116.0,101.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,182.0,Kathy bates,Kathy Bates,1.0,0.0
65.0,108.0,97.0,110.0,32.0,97.0,107.0,105.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,94.8,4.0,Alan akin,Alan Arkin,0.948,0.0
69.0,108.0,105.0,122.0,97.0,98.0,101.0,116.0,104.0,32.0,83.0,104.0,117.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.2,88.0,Elizabeth Shue,Elizabeth Perkins,0.922,0.0
77.0,97.0,114.0,121.0,32.0,108.0,111.0,117.0,105.0,115.0,101.0,45.0,112.0,97.0,114.0,107.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,92.6,215.0,Mary louise-parker,Mary-Louise Parker,0.9259999999999999,0.0
68.0,97.0,114.0,121.0,108.0,32.0,72.0,97.0,110.0,110.0,97.0,104.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,67.0,Daryl Hannah,Daryl Hannah,1.0,0.0
80.0,97.0,117.0,108.0,32.0,78.0,101.0,119.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,245.0,Paul Newman,Paul Newman,1.0,0.0
71.0,119.0,101.0,110.0,101.0,116.0,104.0,32.0,80.0,97.0,108.0,116.0,114.0,111.0,119.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,94.1,114.0,Gweneth Paltrow,Gwyneth Paltrow,0.941,0.0
77.0,105.0,99.0,104.0,97.0,101.0,108.0,32.0,75.0,101.0,97.0,116.0,111.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,224.0,Michael Keaton,Michael Keaton,1.0,0.0
71.0,111.0,108.0,100.0,105.0,101.0,32.0,72.0,97.0,119.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,111.0,Goldie Hawn,Goldie Hawn,1.0,0.0
78.0,105.0,99.0,111.0,108.0,101.0,32.0,75.0,105.0,100.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,238.0,Nicole Kidman,Nicole Kidman,1.0,0.0
73.0,97.0,109.0,32.0,72.0,111.0,108.0,109.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,93.3,124.0,Iam Holm,Ian Holm,0.9329999999999999,0.0
77.0,97.0,114.0,105.0,115.0,97.0,32.0,84.0,111.0,109.0,101.0,105.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,209.0,Marisa Tomei,Marisa Tomei,1.0,0.0
68.0,101.0,110.0,110.0,105.0,115.0,32.0,72.0,111.0,112.0,112.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,75.0,Dennis Hopper,Dennis Hopper,1.0,0.0
65.0,110.0,116.0,104.0,111.0,110.0,121.0,32.0,81.0,117.0,105.0,110.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,19.0,Anthony Quinn,Anthony Quinn,1.0,0.0
84.0,111.0,109.0,32.0,72.0,97.0,110.0,107.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,304.0,Tom Hanks,Tom Hanks,1.0,0.0
66.0,105.0,108.0,108.0,32.0,80.0,117.0,108.0,108.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,30.0,Bill Pullman,Bill Pullman,1.0,0.0
65.0,108.0,32.0,80.0,97.0,99.0,105.0,110.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,2.0,Al Pacino,Al Pacino,1.0,0.0
67.0,111.0,108.0,105.0,110.0,32.0,70.0,105.0,114.0,116.0,104.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,60.0,Colin Firth,Colin Firth,1.0,0.0
65.0,108.0,97.0,110.0,32.0,65.0,108.0,100.0,97.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,3.0,Alan Alda,Alan Alda,1.0,0.0
78.0,97.0,111.0,109.0,105.0,32.0,32.0,87.0,97.0,116.0,116.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,233.0,Naomi  Watts,Naomi Watts,1.0,0.0
66.0,114.0,105.0,100.0,103.0,101.0,116.0,32.0,70.0,111.0,110.0,100.0,97.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,38.0,Bridget Fonda,Bridget Fonda,1.0,0.0
67.0,104.0,114.0,105.0,115.0,116.0,105.0,97.0,110.0,32.0,83.0,108.0,97.0,116.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,53.0,Christian Slater,Christian Slater,1.0,0.0
77.0,105.0,99.0,104.0,97.0,101.0,108.0,32.0,68.0,111.0,117.0,103.0,108.0,97.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,221.0,Michael Douglas,Michael Douglas,1.0,0.0
87.0,111.0,111.0,100.0,121.0,32.0,65.0,108.0,108.0,101.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,320.0,Woody Allen,Woody Allen,1.0,0.0
74.0,111.0,97.0,110.0,32.0,67.0,117.0,115.0,97.0,99.0,107.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,156.0,Joan Cusack,Joan Cusack,1.0,0.0
73.0,115.0,97.0,98.0,101.0,108.0,108.0,97.0,32.0,32.0,82.0,111.0,115.0,101.0,108.0,108.0,105.0,110.0,105.0,32.0,32.0,32.0,32.0,32.0,98.2,125.0,Isabella  Rosellini,Isabella Rossellini,0.982,0.0
74.0,97.0,109.0,105.0,101.0,32.0,66.0,101.0,108.0,108.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,133.0,Jamie Bell,Jamie Bell,1.0,0.0
71.0,108.0,101.0,110.0,110.0,32.0,67.0,108.0,111.0,115.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,110.0,Glenn Close,Glenn Close,1.0,0.0
65.0,108.0,97.0,110.0,32.0,82.0,105.0,99.0,107.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,5.0,Alan Rickman,Alan Rickman,1.0,0.0
82.0,121.0,97.0,110.0,32.0,82.0,101.0,121.0,110.0,111.0,108.0,100.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,274.0,Ryan Reynolds,Ryan Reynolds,1.0,0.0
74.0,97.0,99.0,107.0,32.0,78.0,105.0,99.0,107.0,101.0,108.0,115.0,111.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,94.7,127.0,Jack Nickelson,Jack Nicholson,0.9470000000000001,0.0
32.0,72.0,117.0,103.0,104.0,32.0,71.0,114.0,97.0,110.0,116.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,122.0, Hugh Grant,Hugh Grant,1.0,0.0
84.0,105.0,109.0,111.0,116.0,104.0,121.0,32.0,68.0,97.0,108.0,116.0,111.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,300.0,Timothy Dalton,Timothy Dalton,1.0,0.0
76.0,97.0,117.0,114.0,97.0,32.0,68.0,101.0,114.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,197.0,Laura Dern,Laura Dern,1.0,0.0
83.0,101.0,97.0,110.0,32.0,80.0,101.0,110.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,284.0,Sean Penn,Sean Penn,1.0,0.0
66.0,101.0,110.0,32.0,83.0,116.0,105.0,108.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,26.0,Ben Stiller,Ben Stiller,1.0,0.0
76.0,101.0,111.0,110.0,97.0,114.0,100.0,111.0,32.0,68.0,101.0,67.0,97.0,112.0,112.0,114.0,105.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,95.6,199.0,Leonardo DeCapprio,Leonardo DiCaprio,0.956,0.0
75.0,101.0,105.0,102.0,101.0,114.0,32.0,83.0,117.0,116.0,104.0,101.0,114.0,108.0,97.0,110.0,100.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,98.2,191.0,Keifer Sutherland,Kiefer Sutherland,0.982,0.0
75.0,101.0,97.0,110.0,111.0,32.0,82.0,101.0,101.0,118.0,101.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.3,183.0,Keano Reeves,Keanu Reeves,0.963,0.0
83.0,97.0,114.0,97.0,104.0,32.0,74.0,101.0,115.0,115.0,105.0,99.0,97.0,32.0,80.0,97.0,114.0,107.0,101.0,114.0,32.0,32.0,32.0,32.0,100.0,281.0,Sarah Jessica Parker,Sarah Jessica Parker,1.0,0.0
74.0,97.0,99.0,107.0,32.0,66.0,108.0,97.0,99.0,107.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,126.0,Jack Black,Jack Black,1.0,0.0
69.0,119.0,101.0,110.0,32.0,77.0,99.0,71.0,114.0,101.0,103.0,103.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,93.7,99.0,Ewen McGreggor,Ewan McGregor,0.937,0.0
67.0,104.0,101.0,118.0,121.0,32.0,67.0,104.0,97.0,115.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,49.0,Chevy Chase,Chevy Chase,1.0,0.0
74.0,101.0,102.0,102.0,101.0,114.0,121.0,32.0,87.0,114.0,105.0,103.0,104.0,116.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,98.3,142.0,Jeffery Wright,Jeffrey Wright,0.983,0.0
74.0,105.0,109.0,109.0,121.0,32.0,83.0,109.0,105.0,116.0,104.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,99.5,155.0,Jimmy Smiths,Jimmy Smits,0.995,0.0
77.0,101.0,114.0,121.0,108.0,32.0,83.0,116.0,114.0,101.0,101.0,112.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,220.0,Meryl Streep,Meryl Streep,1.0,0.0
75.0,121.0,108.0,101.0,32.0,77.0,99.0,71.0,108.0,111.0,117.0,103.0,104.0,108.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,86.0,196.0,Kyle McGloughlan,Kyle MacLachlan,0.86,0.0
83.0,101.0,97.0,110.0,32.0,67.0,111.0,110.0,110.0,101.0,114.0,121.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,283.0,Sean Connery,Sean Connery,1.0,0.0
68.0,97.0,110.0,105.0,101.0,108.0,32.0,68.0,97.0,121.0,45.0,76.0,101.0,119.0,105.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,63.0,Daniel Day-Lewis,Daniel Day-Lewis,1.0,0.0
67.0,104.0,114.0,105.0,115.0,32.0,67.0,111.0,111.0,112.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,50.0,Chris Cooper,Chris Cooper,1.0,0.0
74.0,97.0,109.0,101.0,115.0,32.0,71.0,97.0,110.0,100.0,111.0,108.0,102.0,105.0,110.0,105.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,130.0,James Gandolfini,James Gandolfini,1.0,0.0
68.0,97.0,110.0,32.0,65.0,99.0,107.0,114.0,111.0,105.0,100.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,93.4,61.0,Dan Ackroid,Dan Aykroyd,0.934,0.0
74.0,111.0,101.0,32.0,80.0,101.0,99.0,99.0,105.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,97.0,159.0,Joe Pecci,Joe Pesci,0.97,0.0
78.0,105.0,99.0,104.0,111.0,108.0,97.0,115.0,32.0,67.0,97.0,103.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,236.0,Nicholas Cage,Nicholas Cage,1.0,0.0
68.0,97.0,110.0,105.0,101.0,108.0,32.0,82.0,97.0,100.0,99.0,108.0,105.0,102.0,102.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,64.0,Daniel Radcliffe,Daniel Radcliffe,1.0,0.0
83.0,105.0,100.0,110.0,101.0,121.0,32.0,80.0,111.0,105.0,116.0,105.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,287.0,Sidney Poitier,Sidney Poitier,1.0,0.0
66.0,114.0,97.0,100.0,32.0,80.0,105.0,116.0,116.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,34.0,Brad Pitt,Brad Pitt,1.0,0.0
77.0,97.0,114.0,116.0,105.0,110.0,32.0,83.0,104.0,101.0,101.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,213.0,Martin Sheen,Martin Sheen,1.0,0.0
83.0,97.0,108.0,108.0,121.0,32.0,70.0,105.0,101.0,108.0,100.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,275.0,Sally Fields,Sally Fields,1.0,0.0
74.0,111.0,100.0,121.0,32.0,70.0,111.0,115.0,116.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,86.1,158.0,Jody Foster,Jodie Foster,0.861,0.0
74.0,117.0,108.0,105.0,101.0,116.0,116.0,101.0,32.0,66.0,105.0,110.0,111.0,99.0,104.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,178.0,Juliette Binoche,Juliette Binoche,1.0,0.0
68.0,97.0,110.0,110.0,121.0,32.0,68.0,97.0,118.0,105.0,116.0,111.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,95.4,65.0,Danny Davito,Danny DeVito,0.9540000000000001,0.0
66.0,117.0,114.0,116.0,32.0,82.0,101.0,121.0,110.0,111.0,108.0,100.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,41.0,Burt Reynolds,Burt Reynolds,1.0,0.0
69.0,108.0,105.0,122.0,97.0,98.0,101.0,116.0,104.0,32.0,80.0,101.0,114.0,107.0,105.0,110.0,115.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,88.0,Elizabeth Perkins,Elizabeth Perkins,1.0,0.0
82.0,111.0,115.0,105.0,101.0,32.0,80.0,101.0,114.0,101.0,122.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,270.0,Rosie Perez,Rosie Perez,1.0,0.0
68.0,101.0,109.0,105.0,32.0,77.0,111.0,111.0,114.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,73.0,Demi Moore,Demi Moore,1.0,0.0
84.0,111.0,110.0,105.0,32.0,67.0,111.0,108.0,108.0,101.0,116.0,116.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,308.0,Toni Collette,Toni Collette,1.0,0.0
74.0,97.0,115.0,111.0,110.0,32.0,66.0,97.0,116.0,101.0,109.0,97.0,110.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,137.0,Jason Bateman,Jason Bateman,1.0,0.0
65.0,114.0,110.0,111.0,108.0,100.0,32.0,83.0,99.0,104.0,119.0,97.0,114.0,122.0,101.0,110.0,103.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,98.8,21.0,Arnold Schwarzenger,Arnold Schwarzenegger,0.988,0.0
83.0,101.0,97.0,110.0,32.0,67.0,111.0,110.0,110.0,101.0,114.0,121.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,100.0,283.0,Sean Connery,Sean Connery,1.0,0.0
